codigo_cliente,numero_contrato,data_vencimento,dia_vencimento,parcela_atraso,vl_atraso,empresa_cobranca,data_pagamento,dia_pagamento,vl_pagamento,vl_honorarios_cobranca,dias_em_atraso,eficiencia_cobranca,custo_cobranca_percentual,houve_atraso
7297,247457,2025-06-06,6,20,1389.39,COBRADORA ABC LTDA,2025-06-16,16,1389.39,180.62,10,100.0,12.99994961817776,1
8812,491734,2025-06-05,5,15,734.84,COBRADORA ABC LTDA,2025-06-17,17,734.84,95.53,12,100.0,13.000108867236404,1
5557,194993,2025-06-10,10,15,573.07,COBRADORA ABC LTDA,2025-06-17,17,573.07,74.5,7,100.0,13.000157048877101,1
3179,812463,2025-06-10,10,13,1089.35,COBRADORA ABC LTDA,2025-06-15,15,1089.35,141.62,5,100.0,13.000413090374996,1
9275,809832,2025-06-05,5,12,1386.05,COBRADORA ABC LTDA,2025-06-15,15,1386.05,180.19,10,100.0,13.000252516142996,1
2422,188821,2025-06-10,10,15,864.74,COBRADORA ABC LTDA,2025-06-15,15,864.74,112.42,5,100.0,13.000439438443925,1
4180,874240,2025-06-08,8,19,1147.71,COBRADORA ABC LTDA,2025-06-17,17,1147.71,149.2,9,100.0,12.99979960094449,1
5316,349100,2025-06-09,9,13,731.41,COBRADORA ABC LTDA,2025-06-18,18,731.41,95.08,9,100.0,12.999548816669174,1
7696,230627,2025-06-07,7,19,1058.47,COBRADORA ABC LTDA,2025-06-15,15,1058.47,137.6,8,100.0,12.99989607641218,1
1614,264305,2025-06-08,8,12,1286.79,COBRADORA ABC LTDA,2025-06-18,18,1286.79,167.28,10,100.0,12.999790175553121,1
5570,540870,2025-06-09,9,12,1367.03,COBRADORA ABC LTDA,2025-06-18,18,1367.03,177.71,9,100.0,12.999714709991736,1
1270,665405,2025-06-09,9,15,605.12,COBRADORA ABC LTDA,2025-06-18,18,605.12,78.67,9,100.0,13.000727128503437,1
3468,289220,2025-06-10,10,18,856.37,COBRADORA ABC LTDA,2025-06-16,16,856.37,111.33,6,100.0,13.000221866716489,1
4607,334710,2025-06-06,6,20,1139.64,COBRADORA ABC LTDA,2025-06-17,17,1139.64,148.15,11,100.0,12.999719209574954,1
4075,256244,2025-06-06,6,16,534.72,COBRADORA ABC LTDA,2025-06-15,15,534.72,69.51,9,100.0,12.999326750448834,1
1289,968308,2025-06-10,10,13,1190.62,COBRADORA ABC LTDA,2025-06-17,17,1190.62,154.78,7,100.0,12.999949606087585,1
9120,825473,2025-06-10,10,18,1028.03,COBRADORA ABC LTDA,2025-06-17,17,1028.03,133.64,7,100.0,12.999620633639095,1
7614,101699,2025-06-05,5,13,788.57,COBRADORA ABC LTDA,2025-06-16,16,788.57,102.51,11,100.0,12.999480071521868,1
4252,790637,2025-06-05,5,20,1314.65,COBRADORA ABC LTDA,2025-06-16,16,1314.65,170.9,11,100.0,12.999657703571293,1
8415,348591,2025-06-07,7,20,790.05,COBRADORA ABC LTDA,2025-06-16,16,790.05,102.71,9,100.0,13.000443009936081,1
7771,821432,2025-06-07,7,14,1491.42,COBRADORA ABC LTDA,2025-06-17,17,1491.42,193.88,10,100.0,12.999691569108634,1
1278,129385,2025-06-07,7,19,1316.37,COBRADORA ABC LTDA,2025-06-18,18,1316.37,171.13,11,100.0,13.000144336318817,1
1580,125433,2025-06-07,7,15,1207.98,COBRADORA ABC LTDA,2025-06-17,17,1207.98,157.04,10,100.0,13.000215235351579,1
5958,808602,2025-06-09,9,14,561.35,COBRADORA ABC LTDA,2025-06-16,16,561.35,72.98,7,100.0,13.000801638906209,1
9445,327583,2025-06-09,9,12,1404.31,COBRADORA ABC LTDA,2025-06-17,17,1404.31,182.56,8,100.0,12.999978637195492,1
5276,199381,2025-06-05,5,16,1290.06,COBRADORA ABC LTDA,2025-06-16,16,1290.06,167.71,11,100.0,13.000170534703814,1
8997,881563,2025-06-06,6,15,729.03,COBRADORA ABC LTDA,2025-06-16,16,729.03,94.77,10,100.0,12.999465042590842,1
5776,493693,2025-06-10,10,12,892.25,COBRADORA ABC LTDA,2025-06-15,15,892.25,115.99,5,100.0,12.99971980947044,1
1824,588859,2025-06-06,6,19,768.63,COBRADORA ABC LTDA,2025-06-18,18,768.63,99.92,12,100.0,12.999752806942222,1
4832,862156,2025-06-08,8,19,1484.42,COBRADORA ABC LTDA,2025-06-16,16,1484.42,192.97,8,100.0,12.999690114657575,1
9891,721715,2025-06-09,9,19,1354.2,COBRADORA ABC LTDA,2025-06-15,15,1354.2,176.05,6,100.0,13.000295377344559,1
6445,418655,2025-06-07,7,14,1430.23,COBRADORA ABC LTDA,2025-06-18,18,1430.23,185.93,11,100.0,13.000006991882424,1
2380,120064,2025-06-07,7,17,1288.77,COBRADORA ABC LTDA,2025-06-16,16,1288.77,167.54,9,100.0,12.999992240663577,1
7534,468493,2025-06-08,8,18,956.35,COBRADORA ABC LTDA,2025-06-18,18,956.35,124.33,10,100.0,13.000470539028598,1
4156,292639,2025-06-06,6,20,705.43,COBRADORA ABC LTDA,2025-06-18,18,705.43,91.71,12,100.0,13.000581205789377,1
5307,483823,2025-06-07,7,16,708.08,COBRADORA ABC LTDA,2025-06-17,17,708.08,92.05,10,100.0,12.999943509207998,1
6634,732257,2025-06-06,6,20,651.68,COBRADORA ABC LTDA,2025-06-15,15,651.68,84.72,9,100.0,13.000245519273262,1
9575,755897,2025-06-10,10,17,1046.65,COBRADORA ABC LTDA,2025-06-18,18,1046.65,136.06,8,100.0,12.99957005684804,1
6810,380349,2025-06-08,8,15,1419.97,COBRADORA ABC LTDA,2025-06-17,17,1419.97,184.6,9,100.0,13.000274653689866,1
9533,540560,2025-06-06,6,12,1491.8,COBRADORA ABC LTDA,2025-06-18,18,1491.8,193.93,12,100.0,12.999731867542566,1
6934,518939,2025-06-10,10,12,787.3,COBRADORA ABC LTDA,2025-06-17,17,787.3,102.35,7,100.0,13.000127016385113,1
4109,325833,2025-06-06,6,16,1197.31,COBRADORA ABC LTDA,2025-06-16,16,1197.31,155.65,10,100.0,12.999974943832427,1
5082,984021,2025-06-06,6,14,1097.1,COBRADORA ABC LTDA,2025-06-16,16,1097.1,142.62,10,100.0,12.999726551818434,1
4240,517645,2025-06-07,7,16,988.94,COBRADORA ABC LTDA,2025-06-17,17,988.94,128.56,10,100.0,12.999777539587843,1
7028,863780,2025-06-05,5,16,1165.77,COBRADORA ABC LTDA,2025-06-16,16,1165.77,151.55,11,100.0,12.999991421978606,1
2849,743687,2025-06-09,9,12,871.36,COBRADORA ABC LTDA,2025-06-16,16,871.36,113.28,7,100.0,13.000367242012487,1
9497,270168,2025-06-06,6,19,1444.48,COBRADORA ABC LTDA,2025-06-16,16,1444.48,187.78,10,100.0,12.999833850243686,1
3749,389401,2025-06-06,6,16,1205.45,COBRADORA ABC LTDA,2025-06-18,18,1205.45,156.71,12,100.0,13.000124434858352,1
7680,334367,2025-06-06,6,16,1254.2,COBRADORA ABC LTDA,2025-06-17,17,1254.2,163.05,11,100.0,13.000318928400576,1
1205,388161,2025-06-05,5,20,742.42,COBRADORA ABC LTDA,2025-06-15,15,742.42,96.51,10,100.0,12.999380404622721,1
8352,269621,2025-06-10,10,19,668.58,COBRADORA ABC LTDA,2025-06-15,15,668.58,86.92,5,100.0,13.000688025367197,1
5591,301735,2025-06-08,8,12,894.34,COBRADORA ABC LTDA,2025-06-17,17,894.34,116.26,9,100.0,12.999530379944988,1
4450,936953,2025-06-07,7,14,1266.67,COBRADORA ABC LTDA,2025-06-18,18,1266.67,164.67,11,100.0,13.000228946765926,1
8214,523377,2025-06-05,5,18,1438.8,COBRADORA ABC LTDA,2025-06-16,16,1438.8,187.04,11,100.0,12.999721990547677,1
4811,149777,2025-06-10,10,12,927.33,COBRADORA ABC LTDA,2025-06-16,16,927.33,120.55,6,100.0,12.999687274217376,1
6141,722160,2025-06-06,6,12,1274.16,COBRADORA ABC LTDA,2025-06-18,18,1274.16,165.64,12,100.0,12.99993721353676,1
9501,271393,2025-06-10,10,16,970.41,COBRADORA ABC LTDA,2025-06-15,15,970.41,126.15,5,100.0,12.999659937552169,1
3708,990687,2025-06-05,5,20,795.23,COBRADORA ABC LTDA,2025-06-17,17,795.23,103.38,12,100.0,13.000012574978307,1
2991,445599,2025-06-05,5,17,1239.27,COBRADORA ABC LTDA,2025-06-17,17,1239.27,161.11,12,100.0,13.000395394062636,1
9463,629118,2025-06-05,5,13,1298.2,COBRADORA ABC LTDA,2025-06-18,18,1298.2,168.77,13,100.0,13.000308118933908,1
4273,286790,2025-06-08,8,20,702.84,COBRADORA ABC LTDA,2025-06-16,16,702.84,91.37,8,100.0,13.000113823914406,1
5538,634411,2025-06-09,9,17,805.17,COBRADORA ABC LTDA,2025-06-16,16,805.17,104.67,7,100.0,12.99973918551362,1
9712,824677,2025-06-07,7,16,994.78,COBRADORA ABC LTDA,2025-06-16,16,994.78,129.32,9,100.0,12.999859265365208,1
4722,774772,2025-06-08,8,16,686.52,COBRADORA ABC LTDA,2025-06-17,17,686.52,89.25,9,100.0,13.000349589232652,1
4551,725609,2025-06-08,8,14,1428.83,COBRADORA ABC LTDA,2025-06-15,15,1428.83,185.75,7,100.0,13.000146973397817,1
3832,804325,2025-06-09,9,17,1091.33,COBRADORA ABC LTDA,2025-06-17,17,1091.33,141.87,8,100.0,12.999734269194471,1
6679,238595,2025-06-08,8,15,621.2,COBRADORA ABC LTDA,2025-06-18,18,621.2,80.76,10,100.0,13.000643915003218,1
7579,888834,2025-06-05,5,13,684.03,COBRADORA ABC LTDA,2025-06-17,17,684.03,88.92,12,100.0,12.999429849568003,1
1152,915952,2025-06-05,5,14,1454.36,COBRADORA ABC LTDA,2025-06-18,18,1454.36,189.07,13,100.0,13.000220028053578,1
6754,975439,2025-06-10,10,20,1238.17,COBRADORA ABC LTDA,2025-06-17,17,1238.17,160.96,7,100.0,12.999830394856925,1
3800,818524,2025-06-06,6,20,1234.41,COBRADORA ABC LTDA,2025-06-15,15,1234.41,160.47,9,100.0,12.999732665807956,1
6310,950017,2025-06-08,8,17,572.5,COBRADORA ABC LTDA,2025-06-18,18,572.5,74.42,10,100.0,12.999126637554587,1
3610,386522,2025-06-06,6,20,1395.3,COBRADORA ABC LTDA,2025-06-16,16,1395.3,181.39,10,100.0,13.000071669175087,1
2104,619997,2025-06-07,7,15,943.74,COBRADORA ABC LTDA,2025-06-16,16,943.74,122.69,9,100.0,13.000402653273147,1
8361,208225,2025-06-05,5,16,1159.72,COBRADORA ABC LTDA,2025-06-17,17,1159.72,150.76,12,100.0,12.999689580243507,1
5199,670086,2025-06-10,10,17,1459.69,COBRADORA ABC LTDA,2025-06-17,17,1459.69,189.76,7,100.0,13.00002055230905,1
4854,357636,2025-06-07,7,20,600.01,COBRADORA ABC LTDA,2025-06-15,15,600.01,78.0,8,100.0,12.999783336944384,1
8263,318845,2025-06-10,10,16,982.28,COBRADORA ABC LTDA,2025-06-15,15,982.28,127.7,5,100.0,13.000366494278618,1
2914,163037,2025-06-09,9,19,549.61,COBRADORA ABC LTDA,2025-06-16,16,549.61,71.45,7,100.0,13.000127363039246,1
8365,893416,2025-06-05,5,12,999.55,COBRADORA ABC LTDA,2025-06-17,17,999.55,129.94,12,100.0,12.999849932469612,1
4072,484557,2025-06-07,7,16,752.26,COBRADORA ABC LTDA,2025-06-18,18,752.26,97.79,11,100.0,12.999494855502089,1
1406,493797,2025-06-09,9,12,1411.07,COBRADORA ABC LTDA,2025-06-15,15,1411.07,183.44,6,100.0,13.000063781385757,1
1166,245923,2025-06-07,7,17,898.49,COBRADORA ABC LTDA,2025-06-18,18,898.49,116.8,11,100.0,12.999588197976605,1
1508,168298,2025-06-10,10,18,1133.87,COBRADORA ABC LTDA,2025-06-18,18,1133.87,147.4,8,100.0,12.999726600051154,1
2661,133462,2025-06-09,9,16,1360.29,COBRADORA ABC LTDA,2025-06-15,15,1360.29,176.84,6,100.0,13.000169081592897,1
4664,518845,2025-06-09,9,12,1483.69,COBRADORA ABC LTDA,2025-06-17,17,1483.69,192.88,8,100.0,13.000020219857248,1
4489,669177,2025-06-05,5,17,1003.82,COBRADORA ABC LTDA,2025-06-18,18,1003.82,130.5,13,100.0,13.000338706142534,1
1680,191410,2025-06-06,6,16,955.76,COBRADORA ABC LTDA,2025-06-17,17,955.76,124.25,11,100.0,13.000125554532518,1
3524,371451,2025-06-10,10,17,575.74,COBRADORA ABC LTDA,2025-06-18,18,575.74,74.85,8,100.0,13.000660020147983,1
3120,467597,2025-06-10,10,18,512.74,COBRADORA ABC LTDA,2025-06-17,17,512.74,66.66,7,100.0,13.000741116355266,1
6260,620718,2025-06-09,9,18,1108.8,COBRADORA ABC LTDA,2025-06-17,17,1108.8,144.14,8,100.0,12.99963924963925,1
5357,667110,2025-06-09,9,13,565.46,COBRADORA ABC LTDA,2025-06-17,17,565.46,73.51,8,100.0,13.000035369433736,1
2363,955393,2025-06-05,5,14,880.38,COBRADORA ABC LTDA,2025-06-17,17,880.38,114.45,12,100.0,13.00006815238874,1
3292,181276,2025-06-06,6,17,503.61,COBRADORA ABC LTDA,2025-06-15,15,503.61,65.47,9,100.0,13.000138996445662,1
2538,509070,2025-06-10,10,14,1115.23,COBRADORA ABC LTDA,2025-06-18,18,1115.23,144.98,8,100.0,13.000008966760218,1
4408,204597,2025-06-08,8,13,925.42,COBRADORA ABC LTDA,2025-06-17,17,925.42,120.3,9,100.0,12.999502928400078,1
8742,911499,2025-06-08,8,15,627.02,COBRADORA ABC LTDA,2025-06-16,16,627.02,81.51,8,100.0,12.99958534018054,1
9752,365784,2025-06-06,6,16,796.37,COBRADORA ABC LTDA,2025-06-18,18,796.37,103.53,12,100.0,13.000238582568405,1
2903,228097,2025-06-07,7,20,1069.66,COBRADORA ABC LTDA,2025-06-18,18,1069.66,139.06,11,100.0,13.000392648131182,1
1174,403324,2025-06-05,5,14,1156.71,COBRADORA ABC LTDA,2025-06-17,17,1156.71,150.37,12,100.0,12.999801160187083,1
3230,883453,2025-06-06,6,14,962.34,COBRADORA ABC LTDA,2025-06-18,18,962.34,125.1,12,100.0,12.999563563813204,1
5287,582562,2025-06-08,8,17,1303.96,COBRADORA ABC LTDA,2025-06-16,16,1303.96,169.51,8,100.0,12.999631890548788,1
5160,670715,2025-06-09,9,16,612.44,COBRADORA ABC LTDA,2025-06-16,16,612.44,79.62,7,100.0,13.000457187642873,1
8106,534536,2025-06-08,8,17,584.55,COBRADORA ABC LTDA,2025-06-16,16,584.55,75.99,8,100.0,12.999743392353091,1
4171,336974,2025-06-09,9,18,544.24,COBRADORA ABC LTDA,2025-06-18,18,544.24,70.75,9,100.0,12.99977950904013,1
2567,710787,2025-06-05,5,14,1035.83,COBRADORA ABC LTDA,2025-06-18,18,1035.83,134.66,13,100.0,13.00020273597019,1
2151,552016,2025-06-09,9,16,1206.23,COBRADORA ABC LTDA,2025-06-17,17,1206.23,156.81,8,100.0,13.000008290292897,1
8619,500666,2025-06-06,6,19,630.52,COBRADORA ABC LTDA,2025-06-18,18,630.52,81.97,12,100.0,13.000380638203387,1
7033,198133,2025-06-09,9,15,1138.95,COBRADORA ABC LTDA,2025-06-18,18,1138.95,148.06,9,100.0,12.99969269941613,1
9560,108312,2025-06-07,7,13,976.95,COBRADORA ABC LTDA,2025-06-17,17,976.95,127.0,10,100.0,12.999641742156712,1
5946,710640,2025-06-06,6,15,1487.34,COBRADORA ABC LTDA,2025-06-16,16,1487.34,193.35,10,100.0,12.99971761668482,1
9234,372210,2025-06-05,5,13,1217.47,COBRADORA ABC LTDA,2025-06-17,17,1217.47,158.27,12,100.0,12.999909648697711,1
2907,260318,2025-06-06,6,14,1157.47,COBRADORA ABC LTDA,2025-06-15,15,1157.47,150.47,9,100.0,12.999904965139486,1
4490,294318,2025-06-07,7,15,1070.45,COBRADORA ABC LTDA,2025-06-18,18,1070.45,139.16,11,100.0,13.000140127983558,1
3535,360374,2025-06-05,5,15,1497.37,COBRADORA ABC LTDA,2025-06-18,18,1497.37,194.66,13,100.0,13.000126889145635,1
5173,728866,2025-06-08,8,20,1480.46,COBRADORA ABC LTDA,2025-06-15,15,1480.46,192.46,7,100.0,13.000013509314673,1
2293,687566,2025-06-07,7,17,1038.12,COBRADORA ABC LTDA,2025-06-15,15,1038.12,134.96,8,100.0,13.000423843100991,1
5769,747174,2025-06-05,5,20,955.18,COBRADORA ABC LTDA,2025-06-15,15,955.18,124.17,10,100.0,12.99964404614837,1
5796,146065,2025-06-09,9,15,962.11,COBRADORA ABC LTDA,2025-06-17,17,962.11,125.07,8,100.0,12.999553065657773,1
7871,237142,2025-06-06,6,20,928.34,COBRADORA ABC LTDA,2025-06-16,16,928.34,120.68,10,100.0,12.999547579550597,1
3972,920392,2025-06-05,5,20,1031.4,COBRADORA ABC LTDA,2025-06-17,17,1031.4,134.08,12,100.0,12.999806088811324,1
4922,206219,2025-06-06,6,17,773.58,COBRADORA ABC LTDA,2025-06-15,15,773.58,100.57,9,100.0,13.000594637917215,1
5997,246980,2025-06-09,9,16,1426.79,COBRADORA ABC LTDA,2025-06-17,17,1426.79,185.48,8,100.0,12.999810764022737,1
8032,154312,2025-06-05,5,14,990.23,COBRADORA ABC LTDA,2025-06-18,18,990.23,128.73,13,100.0,13.000010098663944,1
1992,226559,2025-06-08,8,16,1342.01,COBRADORA ABC LTDA,2025-06-17,17,1342.01,174.46,9,100.0,12.999903130379058,1
9112,378864,2025-06-07,7,14,975.3,COBRADORA ABC LTDA,2025-06-15,15,975.3,126.79,8,100.0,13.000102532554086,1
6287,498732,2025-06-05,5,16,1218.29,COBRADORA ABC LTDA,2025-06-18,18,1218.29,158.38,13,100.0,13.000188789204541,1
3240,633785,2025-06-09,9,16,836.88,COBRADORA ABC LTDA,2025-06-16,16,836.88,108.79,7,100.0,12.999474237644584,1
2476,149583,2025-06-05,5,13,1124.81,COBRADORA ABC LTDA,2025-06-17,17,1124.81,146.23,12,100.0,13.00041784834772,1
7426,715464,2025-06-06,6,20,998.37,COBRADORA ABC LTDA,2025-06-17,17,998.37,129.79,11,100.0,13.000190310205634,1
1389,545739,2025-06-10,10,18,867.11,COBRADORA ABC LTDA,2025-06-15,15,867.11,112.72,5,100.0,12.99950409982586,1
1999,821004,2025-06-05,5,17,1381.56,COBRADORA ABC LTDA,2025-06-16,16,1381.56,179.6,11,100.0,12.999797330553866,1
2855,679375,2025-06-08,8,16,612.71,COBRADORA ABC LTDA,2025-06-18,18,612.71,79.65,10,100.0,12.999624618498148,1
9125,942750,2025-06-05,5,15,986.92,COBRADORA ABC LTDA,2025-06-15,15,986.92,128.3,10,100.0,13.000040530134157,1
9850,319569,2025-06-07,7,19,694.37,COBRADORA ABC LTDA,2025-06-15,15,694.37,90.27,8,100.0,13.000273629333064,1
3763,897014,2025-06-05,5,13,1361.06,COBRADORA ABC LTDA,2025-06-17,17,1361.06,176.94,12,100.0,13.00016163872276,1
4663,968718,2025-06-10,10,19,753.47,COBRADORA ABC LTDA,2025-06-16,16,753.47,97.95,6,100.0,12.999854008786016,1
5986,472727,2025-06-06,6,12,1133.43,COBRADORA ABC LTDA,2025-06-15,15,1133.43,147.35,9,100.0,13.000361733852111,1
2481,463366,2025-06-05,5,12,665.56,COBRADORA ABC LTDA,2025-06-17,17,665.56,86.52,12,100.0,12.999579301640724,1
8256,899223,2025-06-08,8,14,904.91,COBRADORA ABC LTDA,2025-06-18,18,904.91,117.64,10,100.0,13.000187863986474,1
4731,371618,2025-06-09,9,16,1399.36,COBRADORA ABC LTDA,2025-06-15,15,1399.36,181.92,6,100.0,13.000228675966156,1
8262,662725,2025-06-05,5,17,666.06,COBRADORA ABC LTDA,2025-06-18,18,666.06,86.59,13,100.0,13.000330300573523,1
1451,384084,2025-06-05,5,15,1163.2,COBRADORA ABC LTDA,2025-06-18,18,1163.2,151.22,13,100.0,13.000343878954606,1
4093,221214,2025-06-07,7,18,704.51,COBRADORA ABC LTDA,2025-06-17,17,704.51,91.59,10,100.0,13.000525187719125,1
1882,341505,2025-06-08,8,18,915.75,COBRADORA ABC LTDA,2025-06-16,16,915.75,119.05,8,100.0,13.000273000273,1
5408,679628,2025-06-10,10,13,1040.62,COBRADORA ABC LTDA,2025-06-18,18,1040.62,135.28,8,100.0,12.99994234206531,1
5068,194569,2025-06-09,9,13,1077.31,COBRADORA ABC LTDA,2025-06-15,15,1077.31,140.05,6,100.0,12.999972152862224,1
4277,507206,2025-06-06,6,13,1102.51,COBRADORA ABC LTDA,2025-06-16,16,1102.51,143.33,10,100.0,13.000335597863058,1
9566,912217,2025-06-05,5,13,1140.13,COBRADORA ABC LTDA,2025-06-16,16,1140.13,148.22,11,100.0,13.000271898818555,1
8951,198342,2025-06-10,10,20,771.77,COBRADORA ABC LTDA,2025-06-17,17,771.77,100.33,7,100.0,12.99998704277181,1
5690,750124,2025-06-09,9,16,901.37,COBRADORA ABC LTDA,2025-06-15,15,901.37,117.18,6,100.0,13.000210790241523,1
5595,484667,2025-06-06,6,19,537.32,COBRADORA ABC LTDA,2025-06-15,15,537.32,69.85,9,100.0,12.99970222586168,1
5559,727215,2025-06-10,10,16,1268.76,COBRADORA ABC LTDA,2025-06-17,17,1268.76,164.94,7,100.0,13.000094580535325,1
8291,784584,2025-06-08,8,16,1337.1,COBRADORA ABC LTDA,2025-06-17,17,1337.1,173.82,9,100.0,12.999775633834417,1
9160,266162,2025-06-08,8,12,699.24,COBRADORA ABC LTDA,2025-06-16,16,699.24,90.9,8,100.0,12.999828385103829,1
1112,629531,2025-06-09,9,17,701.44,COBRADORA ABC LTDA,2025-06-18,18,701.44,91.19,9,100.0,13.000399178832115,1
6131,555574,2025-06-06,6,15,542.04,COBRADORA ABC LTDA,2025-06-18,18,542.04,70.47,12,100.0,13.000885543502324,1
4197,720442,2025-06-08,8,14,1470.38,COBRADORA ABC LTDA,2025-06-18,18,1470.38,191.15,10,100.0,13.000040805778099,1
1139,779720,2025-06-09,9,17,1307.19,COBRADORA ABC LTDA,2025-06-18,18,1307.19,169.93,9,100.0,12.999640450125844,1
2424,407698,2025-06-08,8,13,860.7,COBRADORA ABC LTDA,2025-06-15,15,860.7,111.89,7,100.0,12.999883815499011,1
3949,697190,2025-06-08,8,19,981.91,COBRADORA ABC LTDA,2025-06-15,15,981.91,127.65,7,100.0,13.000173131957105,1
4168,421902,2025-06-10,10,12,791.97,COBRADORA ABC LTDA,2025-06-17,17,791.97,102.96,7,100.0,13.000492442895565,1
9708,221902,2025-06-10,10,20,1097.24,COBRADORA ABC LTDA,2025-06-17,17,1097.24,142.64,7,100.0,12.999890634683386,1
7043,120626,2025-06-08,8,19,1217.31,COBRADORA ABC LTDA,2025-06-18,18,1217.31,158.25,10,100.0,12.999975355496957,1
7989,165879,2025-06-07,7,12,947.37,COBRADORA ABC LTDA,2025-06-17,17,947.37,123.16,10,100.0,13.000200555221298,1
8236,832699,2025-06-10,10,20,1373.59,COBRADORA ABC LTDA,2025-06-15,15,1373.59,178.57,5,100.0,13.000240246361724,1
7261,979309,2025-06-06,6,13,1017.03,COBRADORA ABC LTDA,2025-06-18,18,1017.03,132.21,12,100.0,12.999616530485827,1
1887,620218,2025-06-09,9,14,644.25,COBRADORA ABC LTDA,2025-06-18,18,644.25,83.75,9,100.0,12.999611951882034,1
4104,947716,2025-06-09,9,13,1122.29,COBRADORA ABC LTDA,2025-06-15,15,1122.29,145.9,6,100.0,13.000204938117598,1
1049,635484,2025-06-06,6,19,962.23,COBRADORA ABC LTDA,2025-06-16,16,962.23,125.09,10,100.0,13.000010392525695,1
4951,521789,2025-06-06,6,13,1435.67,COBRADORA ABC LTDA,2025-06-18,18,1435.67,186.64,12,100.0,13.000201996280481,1
4560,852764,2025-06-06,6,13,891.89,COBRADORA ABC LTDA,2025-06-17,17,891.89,115.95,11,100.0,13.000482122234805,1
1018,674966,2025-06-06,6,12,902.87,COBRADORA ABC LTDA,2025-06-16,16,902.87,117.37,10,100.0,12.999656650459093,1
5821,959379,2025-06-05,5,18,1150.77,COBRADORA ABC LTDA,2025-06-15,15,1150.77,149.6,10,100.0,12.999991310166237,1
7340,669986,2025-06-09,9,13,1026.99,COBRADORA ABC LTDA,2025-06-16,16,1026.99,133.51,7,100.0,13.000126583511037,1
9058,662853,2025-06-05,5,16,874.45,COBRADORA ABC LTDA,2025-06-16,16,874.45,113.68,11,100.0,13.000171536394307,1
3606,878228,2025-06-08,8,16,1489.77,COBRADORA ABC LTDA,2025-06-18,18,1489.77,193.67,10,100.0,12.999993287554453,1
8846,655213,2025-06-08,8,14,802.19,COBRADORA ABC LTDA,2025-06-16,16,802.19,104.28,8,100.0,12.999414103890599,1
9643,987193,2025-06-09,9,14,777.53,COBRADORA ABC LTDA,2025-06-17,17,777.53,101.08,8,100.0,13.00014147364089,1
7432,311723,2025-06-08,8,14,1364.43,COBRADORA ABC LTDA,2025-06-18,18,1364.43,177.38,10,100.0,13.00030049178045,1
4765,642878,2025-06-06,6,17,503.37,COBRADORA ABC LTDA,2025-06-15,15,503.37,65.44,9,100.0,13.000377455946918,1
3438,492163,2025-06-05,5,15,701.25,COBRADORA ABC LTDA,2025-06-17,17,701.25,91.16,12,100.0,12.99964349376114,1
7358,972519,2025-06-06,6,14,1090.45,COBRADORA ABC LTDA,2025-06-18,18,1090.45,141.76,12,100.0,13.000137557888944,1
9319,255916,2025-06-08,8,13,662.45,COBRADORA ABC LTDA,2025-06-16,16,662.45,86.12,8,100.0,13.000226432183561,1
6941,278304,2025-06-10,10,14,1485.8,COBRADORA ABC LTDA,2025-06-17,17,1485.8,193.15,7,100.0,12.999730784762416,1
8644,302480,2025-06-05,5,15,964.2,COBRADORA ABC LTDA,2025-06-18,18,964.2,125.35,13,100.0,13.00041485169052,1
5855,792120,2025-06-06,6,17,1097.36,COBRADORA ABC LTDA,2025-06-18,18,1097.36,142.66,12,100.0,13.000291608952397,1
7547,245803,2025-06-09,9,15,660.37,COBRADORA ABC LTDA,2025-06-15,15,660.37,85.85,6,100.0,13.000287717491707,1
8196,606418,2025-06-06,6,19,789.38,COBRADORA ABC LTDA,2025-06-18,18,789.38,102.62,12,100.0,13.000076009019738,1
6911,993881,2025-06-10,10,14,1114.62,COBRADORA ABC LTDA,2025-06-15,15,1114.62,144.9,5,100.0,12.999946169995159,1
7481,514720,2025-06-08,8,14,1049.55,COBRADORA ABC LTDA,2025-06-16,16,1049.55,136.44,8,100.0,12.999857081606404,1
3761,542984,2025-06-05,5,14,1284.36,COBRADORA ABC LTDA,2025-06-18,18,1284.36,166.97,13,100.0,13.000249151328289,1
5456,331794,2025-06-09,9,19,769.23,COBRADORA ABC LTDA,2025-06-18,18,769.23,100.0,9,100.0,13.000013000013,1
7361,337836,2025-06-05,5,15,1153.54,COBRADORA ABC LTDA,2025-06-16,16,1153.54,149.96,11,100.0,12.999982662066337,1
6693,555186,2025-06-09,9,12,790.98,COBRADORA ABC LTDA,2025-06-18,18,790.98,102.83,9,100.0,13.000328706161977,1
6788,660707,2025-06-05,5,13,1086.75,COBRADORA ABC LTDA,2025-06-18,18,1086.75,141.28,13,100.0,13.000230043708305,1
1201,841168,2025-06-08,8,13,1105.03,COBRADORA ABC LTDA,2025-06-17,17,1105.03,143.65,9,100.0,12.999647068405384,1
7160,346439,2025-06-09,9,14,621.84,COBRADORA ABC LTDA,2025-06-15,15,621.84,80.84,6,100.0,13.000128650456707,1
1517,265384,2025-06-07,7,17,1048.63,COBRADORA ABC LTDA,2025-06-18,18,1048.63,136.32,11,100.0,12.999818811210817,1
8737,477713,2025-06-05,5,19,511.94,COBRADORA ABC LTDA,2025-06-18,18,511.94,66.55,13,100.0,12.999570262140095,1
2988,776927,2025-06-05,5,12,1001.21,COBRADORA ABC LTDA,2025-06-15,15,1001.21,130.16,10,100.0,13.000269673694827,1
